year,FSCSKEY,SQ_FEET
2016,KY0088,36485
2016,SD0157,7000
2016,AZ0146,9920
2016,MI9018,6000
2016,CA0150,25728
2016,KS8002,4400
2016,WI0403,11360
2016,ME0214,13500
2016,NJ0221,70000
2016,TX0289,4050
2016,ME0040,2160
2016,CT0166,10000
2016,GA0067,44837
2016,NY0479,5100
2016,WI0060,4145
2016,IA0286,1230
2016,KS0232,640
2016,IL0278,30000
2016,OH0246,62847
2016,IN0047,5480
2016,IA0103,13000
2016,MA0375,1461
2016,IL0152,6566
2016,NY0461,3104
2016,KS0306,2658
2016,NY0086,10000
2016,MI0067,18340
2016,MI9010,434
2016,IL0607,3000
2016,MT0049,3901
2016,IL0589,10968
2016,VA0026,472020
2016,TN8003,1520
2016,NY0584,19421
2016,IA0336,11000
2016,IL0078,28358
2016,CA0004,3450
2016,KS0293,1462
2016,VT0029,48348
2016,IL0266,900
2016,GA0017,376957
2016,WI0349,6104
2016,MI0313,462
2016,MI0310,11336
2016,OH0184,24992
2016,IL0562,10700
2016,OH0099,57000
2016,TX0062,49500
2016,NJ0194,79500
2016,ME0088,15588
2016,IL0265,44000
2016,NJ0300,6800
2016,ID0037,2208
2016,ID0100,2480
2016,SD0077,27992
2016,ME0248,4590
2016,OK0071,3600
2016,NY0199,690
2016,NH0195,3500
2016,CT0016,115320
2016,UT0045,4250
2016,OH0234,11710
2016,KS0277,18000
2016,NJ0050,23000
2016,VT0097,1330
2016,IL0015,31000
2016,MA0090,1265
2016,PA9051,4000
2016,NE0142,1900
2016,IA0005,1160
2016,IL0283,14000
2016,IL0367,8550
2016,MO0082,15650
2016,MA0031,40000
2016,KY0119,24474
2016,PA0051,9215
2016,AK0033,2304
2016,IN0135,13500
2016,NJ0113,9175
2016,AR0017,56943
2016,WV0097,9400
2016,NJ0209,24078
2016,NH0046,2400
2016,MO0190,12049
2016,GA0029,54152
2016,PA0046,8240
2016,WI0158,3408
2016,OH0166,31604
2016,NY0222,11972
2016,AL0067,864
2016,TX0698,6233
2016,OR0090,23000
2016,MO0065,39687
2016,IL0171,6728
2016,MA0149,8500
2016,FL0123,25000
2016,NY0577,14130
2016,TN0028,4000
2016,MI0270,7000
2016,ME0162,875
2016,ID0085,8750
2016,IA0253,2160
2016,NY0117,5000
2016,ME0008,2016
2016,WI0127,2300
2016,CA0100,62287
2016,AZ0036,194750
2016,IL0397,7200
2016,OH0049,944337
2016,KY0064,33760
2016,WI0354,6300
2016,IL0224,5000
2016,MT0036,2120
2016,NY0441,6500
2016,IA0367,7250
2016,CT0001,2000
2016,ID0039,2160
2016,VA0010,49865
2016,MO0071,22460
2016,AK0065,22542
2016,IL0454,15000
2016,NE0254,-3
2016,TX0371,2400
2016,AK0001,2880
2016,NY0290,2308
2016,KS0049,9800
2016,NJ0016,20274
2016,IL0701,6350
2016,RI0002,28357
2016,IA0175,5200
2016,OH0084,23172
2016,VT0043,3000
2016,MI0044,1300
2016,IL0320,10000
2016,MI0059,9888
2016,AZ0115,1368
2016,VT0002,3240
2016,CA0025,13675
2016,WI0290,3102
2016,NV0007,35160
2016,PA0153,18000
2016,SD0155,1350
2016,TX0172,3500
2016,LA0014,23500
2016,LA0045,6000
2016,TX0273,7800
2016,KS0178,1730
2016,NY0433,4263
2016,IA0297,950
2016,VT0139,875
2016,PA0466,728
2016,TX0222,5800
2016,CO0069,6048
2016,MT0077,2150
2016,IN0106,6898
2016,KS0264,4878
2016,IL0352,19200
2016,NE9041,700
2016,PA0524,2590
2016,NY0035,4112
2016,TX0420,4245
2016,KS0137,480
2016,NE9053,764
2016,IA0207,562
2016,WI0052,10440
2016,NJ0146,307560
2016,WI0039,1612
2016,AR0014,50994
2016,PA0181,46737
2016,MT0065,3490
2016,CA0208,7700
2016,ME0245,1820
2016,ME0021,600
2016,WI0246,19056
2016,VA0051,51000
2016,IA0129,6500
2016,TX0143,9000
2016,ME0172,8000
2016,NY0349,26160
2016,NE0084,4800
2016,ME0166,750
2016,KS0068,1276
2016,IL0451,14400
2016,WY0013,11734
2016,MN0072,7735
2016,CT0140,20000
2016,MO0175,43125
2016,IA0073,750
2016,ME0208,1200
2016,NE0094,1800
2016,TX0279,2668
2016,NY0030,3800
2016,MI0207,3360
2016,MN0058,3887
2016,NE9012,3000
2016,TN8055,2592
2016,TX0018,7810
2016,TX0163,4400
2016,KY0805,9700
2016,ID0055,18036
2016,IN0063,17300
2016,VT0127,5000
2016,LA0017,9475
2016,MA0127,2076
2016,NE0125,18500
2016,ND0026,76424
2016,TX0326,35976
2016,NY0672,23000
2016,KS0286,936
2016,TX0432,5600
2016,CA0160,40000
2016,TX0544,4000
2016,IA0218,2000
2016,VT0019,4426
2016,NM0110,400
2016,AR0082,5000
2016,WA0022,400
2016,CA0058,59600
2016,IA0210,2000
2016,PA0143,3400
2016,TX0069,14000
2016,IL0175,5362
2016,MN9036,2248
2016,WI0410,2500
2016,MI0334,3500
2016,MT0053,800
2016,IA0205,1692
2016,WI0016,7345
2016,KY0030,5700
2016,CT0112,7200
2016,MT0061,1917
2016,NY0372,19600
2016,ME0072,336
2016,IA0267,4400
2016,MI0330,5679
2016,TN0005,24045
2016,NC0028,18120
2016,TX0421,79000
2016,IN0112,1620
2016,OK0033,7160
2016,PA0101,21000
2016,ME0229,4770
2016,KY0007,17200
2016,NY0160,60888
2016,TN0060,16735
2016,IL0268,1380
2016,NJ0212,3178
2016,MO0227,55306
2016,KS0106,3300
2016,IN0028,56049
2016,NJ0217,-1
2016,OR0021,7400
2016,SD0013,4925
2016,WI0219,2074
2016,CA0026,17427
2016,ID0106,8145
2016,MA0030,63800
2016,WI0369,4000
2016,MO0017,11700
2016,CT0174,48514
2016,IL0601,3400
2016,NC0019,118803
2016,NE0275,-1
2016,KS0253,4800
2016,MO0023,1056
2016,IA0157,8000
2016,MI0259,18450
2016,MO0062,13790
2016,NY0118,1675
2016,IL0085,3192
2016,NY0401,100200
2016,IL0442,2700
2016,PA0520,8320
2016,MA0161,15500
2016,CA0110,80300
2016,PA0038,1400
2016,TN8044,1368
2016,AZ0138,8000
2016,TX0383,1000
2016,PA0124,13637
2016,VT0136,2300
2016,NY0174,1200
2016,SD0093,3000
2016,TX0380,874
2016,NJ0091,10000
2016,IL0249,26497
2016,NC0108,31560
2016,IN0076,5200
2016,IL0511,13685
2016,IL0028,7000
2016,VT0133,24167
2016,MS0049,3331
2016,CT0096,2793
2016,OR0011,5100
2016,MI0018,7500
2016,IA0099,7000
2016,NH0237,970
2016,NY0245,8053
2016,NY0214,476
2016,CA0048,10725
2016,WI0352,14900
2016,IL0269,2706
2016,AL0076,36000
2016,IL0160,7700
2016,MN9026,1710
2016,MI0032,1770
2016,CT0085,17144
2016,CT0033,45000
2016,MA0058,924
2016,IL0185,22400
2016,PA0472,5000
2016,CO0131,17000
2016,MO0180,5008
2016,IA0375,800
2016,AL0254,911
2016,MI0080,1913
2016,NY0264,3235
2016,NY0010,30437
2016,PA0266,5000
2016,TX0002,30729
2016,MI0229,23500
2016,IA0405,3663
2016,NE0095,11000
2016,PA0145,4654
2016,FL0018,69000
2016,CT0062,11775
2016,PA0114,1352
2016,MA0044,62400
2016,IA0259,3200
2016,ME0117,12000
2016,IA0050,2400
2016,NJ0079,2400
2016,SD0161,4000
2016,UT0041,4548
2016,CT0081,9860
2016,MA0034,13500
2016,NH0198,4000
2016,LA0068,3300
2016,MI0418,7025
2016,OK0060,9856
2016,CA0140,148547
2016,IA0289,3275
2016,PA0247,2067
2016,NY0224,3296
2016,WI0141,4200
2016,MA0139,2160
2016,NY0359,27930
2016,PA0129,5000
2016,IL0232,18000
2016,MI0429,3045
2016,CO0026,5159
2016,ID0099,14500
2016,VT0126,2750
2016,MS0016,110111
2016,IA0021,-1
2016,IA0536,945
2016,IL0353,31015
2016,TX0709,1200
2016,NY0217,2674
2016,OH0036,7985
2016,CA0149,31408
2016,MI0243,7600
2016,IA0221,20000
2016,IL0414,28000
2016,NY0255,8200
2016,KS0184,2500
2016,CA0008,48000
2016,IA0155,6439
2016,SD0156,1317
2016,NE0282,1500
2016,VT0052,3000
2016,OH0095,42789
2016,NJ0018,5328
2016,NH0020,12000
2016,NY0502,4515
2016,TX0529,6600
2016,NE0194,5000
2016,MA0346,13850
2016,MT0005,4000
2016,CO0027,935
2016,TX0073,54500
2016,WI0183,9000
2016,NY0593,3441
2016,IA0212,2400
2016,MS8002,17000
2016,NV0023,1000
2016,NM0032,14600
2016,IL0592,27028
2016,KS8006,2942
2016,MI0114,4500
2016,NY0534,6694
2016,CO0115,23200
2016,TX0096,6840
2016,CO0114,2800
2016,TX0364,2513
2016,MA0054,27000
2016,IL0098,1787036
2016,NJ0013,6100
2016,OH0029,61878
2016,AK0085,1440
2016,NH0032,2400
2016,OH0046,79529
2016,IA0365,3440
2016,MA0157,16000
2016,WI0416,2184
2016,OR0012,4400
2016,AL0170,5979
2016,SD0084,2691
2016,TX0240,2000
2016,KY0039,17635
2016,IA0404,18600
2016,MN0062,8500
2016,GA0011,142605
2016,IN0172,12500
2016,IA0126,7694
2016,IA0141,9000
2016,KS0167,1836
2016,AZ0125,2757
2016,ME0286,500
2016,MO0111,6400
2016,WI0002,7300
2016,MI0326,15400
2016,AZ0174,600
2016,MI0143,7000
2016,NY0588,4370
2016,TX0307,5200
2016,UT0066,97940
2016,IA0328,9860
2016,MI0154,4140
2016,PA0497,12200
2016,PA0142,600
2016,CA0024,14546
2016,IL0488,13600
2016,NE9022,800
2016,WI0380,6724
2016,TX0578,1354
2016,MA0291,2500
2016,CO0092,2400
2016,WI0113,26900
2016,ME0221,18953
2016,IA0581,1200
2016,AZ0183,1638
2016,CT0199,-1
2016,DE0015,23000
2016,OH0204,85938
2016,TX0268,5659
2016,KS0078,3009
2016,OH0133,50830
2016,IL0163,1401
2016,ND0005,1050
2016,NM0127,700
2016,NY0262,1664
2016,NY0428,1800
2016,OH0206,13039
2016,NY0237,1511
2016,IA0459,1300
2016,CA0148,78935
2016,IL0570,27052
2016,CO0059,3900
2016,MI0246,1375
2016,TN8021,2000
2016,OH0185,38000
2016,ME0317,954
2016,NY0270,3720
2016,IA0473,21600
2016,MS8001,19009
2016,IL0498,700
2016,MI0402,65000
2016,OR9008,18300
2016,NH0210,2700
2016,ME0148,4050
2016,NH0088,2391
2016,NE0037,2002
2016,WI0415,5960
2016,IL0312,5900
2016,WV0070,2400
2016,AL0038,680
2016,NM0004,9400
2016,NH0012,11400
2016,WI0278,28000
2016,ID0069,62000
2016,IN0056,9063
2016,MS0022,11400
2016,WI0417,1703
2016,MI0374,14300
2016,NE0268,3960
2016,VA0018,160700
2016,MI0328,6328
2016,VA0032,31000
2016,WI0030,2560
2016,WI0245,4992
2016,CT0164,68000
2016,AL0063,6800
2016,GA0048,39591
2016,PA0144,3392
2016,AK0103,2762
2016,NH0191,18000
2016,IA0018,3062
2016,NY0760,82000
2016,IA0045,2500
2016,NC0063,281215
2016,MI0272,1750
2016,IL0519,27200
2016,MA0216,8500
2016,IL0464,2536
2016,NY0131,13978
2016,WA0063,218244
2016,PA0426,1508
2016,TX0419,18000
2016,WI0056,1426
2016,MA0217,28820
2016,NM0134,1600
2016,WV0001,35505
2016,TX0125,23859
2016,RI0012,11800
2016,AL0130,3200
2016,KS0157,420
2016,IL0082,8200
2016,UT0002,4208
2016,WI0366,4509
2016,NY0091,1800
2016,NH0083,12500
2016,IL0145,67738
2016,TX0329,13500
2016,OH0064,26290
2016,TX0440,4500
2016,MN0092,5583
2016,MT0048,1970
2016,TN0052,14000
2016,ME0238,24500
2016,IN0017,4070
2016,NJ0148,21100
2016,IA0414,9350
2016,WV0037,3600
2016,NJ0314,-1
2016,VT0073,1320
2016,CO0038,50800
2016,IN0190,14000
2016,WI0230,11000
2016,OH0065,86100
2016,NY0748,16000
2016,MN0051,168857
2016,NY0550,10400
2016,PA0269,19413
2016,AK0019,5000
2016,IL0453,6000
2016,WV0020,45154
2016,IL0195,42000
2016,NE0010,5552
2016,NE0102,1670
2016,PA0345,13088
2016,NY0112,4080
2016,AK0137,1600
2016,OR0086,48430
2016,NE9040,-1
2016,NH0082,15400
2016,NE0028,20973
2016,ME0150,693
2016,MT0062,8430
2016,AR0001,331665
2016,OK8004,2232
2016,TX0361,10000
2016,VT0053,6000
2016,TN0120,38500
2016,IA0275,2400
2016,VT0045,3000
2016,ID0005,115474
2016,MT0028,1750
2016,TX0400,7500
2016,LA0018,46072
2016,MA0156,18641
2016,NJ0252,288331
2016,NY0606,10000
2016,WI0187,3000
2016,NY0709,2475
2016,CA0167,9583
2016,NY0560,6850
2016,VT0115,3000
2016,IN0035,2227
2016,IL0061,13500
2016,NE0080,3050
2016,MI0054,7157
2016,CA0030,20144
2016,IA0524,1093
2016,CO0035,4422
2016,TX0203,47398
2016,NY0299,4524
2016,WI0116,16160
2016,IA0396,9036
2016,TN0036,3100
2016,MA0086,8632
2016,NY0327,98398
2016,WV0063,8100
2016,KY0018,56600
2016,IL0289,5000
2016,MA0220,7597
2016,IL0225,3185
2016,VA0059,44997
2016,AZ0118,32000
2016,OK0125,1100
2016,MO0038,44924
2016,NY0009,3331
2016,IN0113,3700
2016,NH0122,1060
2016,CT0160,38576
2016,IA0191,1175
2016,WI0192,20040
2016,NH0133,6800
2016,RI0035,15030
2016,IA0340,14200
2016,KS0117,9000
2016,NY0543,16500
2016,MA0141,5790
2016,IL0141,22160
2016,NJ0308,3200
2016,NE0236,2040
2016,FL0147,25208
2016,IN0071,6924
2016,NE0188,2240
2016,NY0634,3100
2016,PA0180,2153
2016,ME0273,1400
2016,IA0095,4816
2016,WY0019,27500
2016,IA0547,27000
2016,MN0057,31677
2016,OH0148,4070
2016,NY0297,5652
2016,TX0194,8300
2016,CO0113,18100
2016,TX0423,4040
2016,SD0099,1893
2016,OK0053,7600
2016,NJ0203,-1
2016,WA0061,97643
2016,KS0036,2003
2016,PA0351,7400
2016,MI0367,6600
2016,MA0292,35750
2016,MN0131,1632
2016,WI0005,1500
2016,KS0073,2128
2016,AZ0150,24190
2016,NH0172,5600
2016,MA0311,12500
2016,IA0432,13500
2016,CT0118,21415
2016,VT0089,8000
2016,VT0048,2400
2016,CA0021,15282
2016,CT0028,20000
2016,TX0328,14208
2016,CO0072,40000
2016,NY0040,9150
2016,NY0215,3170
2016,NJ0089,13000
2016,NE0184,1080
2016,IA0119,7388
2016,NY0008,5787
2016,ME0073,500
2016,WI0123,13600
2016,TX0129,5218
2016,TX0457,3240
2016,NY0483,5000
2016,NM0002,335692
2016,NH0170,3000
2016,SC8001,25325
2016,KY0080,7378
2016,AK0101,1950
2016,NE0018,1375
2016,IA0180,11740
2016,IA0334,11660
2016,AL0181,11300
2016,AL0167,6201
2016,VT0217,-1
2016,VA0081,25526
2016,VT0213,2890
2016,NH0105,523
2016,IL0191,8919
2016,PA0506,1537
2016,OH0091,10546
2016,ME0206,1348
2016,VT0107,11400
2016,ID0090,1000
2016,WI0189,2441
2016,NH0103,2200
2016,NY0108,4200
2016,ME0045,4100
2016,AK0007,6940
2016,AL0009,2500
2016,IA0510,16300
2016,WI9018,1887
2016,IN0198,7954
2016,MI0268,63000
2016,IL0299,3600
2016,AL0134,12375
2016,NJ0056,14000
2016,IA0475,2659
2016,FL0095,98000
2016,AL0249,1400
2016,NH0064,5625
2016,TX0292,2000
2016,WI0068,8000
2016,MI0182,291943
2016,NY0049,3500
2016,IL0487,1848
2016,IN0065,6244
2016,WI0170,1716
2016,PA0098,1662
2016,NE9016,660
2016,NH0060,14000
2016,MI0113,4500
2016,NM0012,6726
2016,IN0209,20263
2016,IL0164,1100
2016,MT0015,8379
2016,LA0051,118037
2016,VA0014,128268
2016,AK0031,2300
2016,MS0043,17537
2016,OH0141,153710
2016,MI0323,7000
2016,OR0079,24910
2016,WI0233,3968
2016,VA0064,145261
2016,CA0095,20607
2016,NJ0014,8100
2016,OK0008,1952
2016,IN0196,19194
2016,KS0231,1800
2016,NM0064,2000
2016,TX0300,20000
2016,VA0065,12700
2016,NY0134,20000
2016,MA0077,4200
2016,OR9003,7280
2016,DE0017,11000
2016,IA0418,3800
2016,WI0211,6692
2016,IA0063,2480
2016,SD0061,1200
2016,VA0067,5000
2016,WI0026,1400
2016,PA0205,39099
2016,FL0258,78475
2016,IA0324,5000
2016,CT0124,30000
2016,IA0517,1576
2016,NE0178,6500
2016,NH0118,1200
2016,TX0574,6400
2016,MO0101,10000
2016,IN0078,4342
2016,AK0072,7840
2016,IA0582,-1
2016,TX0448,17500
2016,OH0080,4500
2016,NM0028,12660
2016,MI0434,21000
2016,PA0399,1616
2016,MN9013,6272
2016,PA0354,1600
2016,CT0189,770
2016,WI0100,1894
2016,PA0422,1810
2016,ME0063,1280
2016,PA0155,1916
2016,MI0043,23100
2016,IL0368,168300
2016,NY0522,5300
2016,NC0054,44190
2016,NH0081,2432
2016,NY0647,46400
2016,AL0177,4404
2016,ME0163,2810
2016,NH0024,864
2016,PA0515,1572
2016,TX0109,109270
2016,WI0346,1825
2016,NH0050,1320
2016,NE0011,1635
2016,TX0084,16893
2016,ME0190,2000
2016,MI0187,3100
2016,TN0074,3800
2016,MA0276,12000
2016,TX0352,30000
2016,NY0378,3604
2016,GA0018,49100
2016,TX0210,5467
2016,NY0286,2706
2016,ME0127,5000
2016,WA0048,22549
2016,IA0142,700
2016,WI0375,5650
2016,IL0104,3000
2016,OH0127,17475
2016,IA0522,2160
2016,NM0089,3600
2016,CT0037,14950
2016,IA0030,1800
2016,MA0053,876
2016,NJ0116,9145
2016,VT0118,1272
2016,WV0094,5476
2016,KS0154,5250
2016,PA0264,8942
2016,PA0238,20000
2016,KS0300,3150
2016,NE0019,1755
2016,KY0067,16940
2016,MI0151,11900
2016,WY0010,24123
2016,NE0022,5100
2016,IL0218,800
2016,MI0371,67000
2016,AL0062,15800
2016,NE0277,6000
2016,PA0085,3681
2016,IA0291,1856
2016,ME0084,5200
2016,IA0165,21000
2016,UT8003,-1
2016,TX0453,4248
2016,NE0175,2515
2016,KS0159,400
2016,OR0001,865
2016,OH0051,822246
2016,OR0112,2500
2016,ND0006,1800
2016,NH0107,2880
2016,NY0380,64200
2016,IL0055,2600
2016,IL0695,2160
2016,WV0083,3652
2016,VT0195,1500
2016,MI0145,18000
2016,MA0093,27490
2016,NY0416,783
2016,MI0370,11765
2016,NJ0043,7000
2016,VA0093,856
2016,ME0272,1200
2016,SD0106,7890
2016,IL0691,2190
2016,OH0152,8300
2016,PA0451,9986
2016,NJ0062,0
2016,NY0081,1200
2016,TX0391,19500
2016,MO0115,600
2016,CT0007,22000
2016,AK0138,1300
2016,NJ0099,2220
2016,VA0036,198589
2016,IA0226,1860
2016,TX0132,2690
2016,TX0086,5960
2016,WI0377,4560
2016,IL0457,16781
2016,MA0234,2708
2016,IA0438,8400
2016,WI0024,1500
2016,IL0069,40030
2016,MO0137,7956
2016,PA0213,11172
2016,NE9030,-1
2016,PA9037,58647
2016,TX0480,1265
2016,GA0052,56530
2016,KS0222,36620
2016,PA0277,5884
2016,CO0012,114184
2016,FL8005,29162
2016,WI0010,86600
2016,TN0193,2795
2016,TX0269,3200
2016,OH0222,40000
2016,VT0183,3000
2016,PA0517,2366
2016,MN0008,1400
2016,IL0056,16734
2016,CA0098,57000
2016,KS0206,3600
2016,KS0115,6764
2016,NJ0076,26000
2016,PA0315,11422
2016,IL0669,5962
2016,VA0028,29800
2016,MA0325,40000
2016,SD0148,4600
2016,CA0060,23470
2016,TX0358,23000
2016,FL0041,34190
2016,VT0063,914
2016,AK0047,2296
2016,NM0035,11112
2016,NV0026,11540
2016,IN0151,1800
2016,OR0101,1728
2016,MA0085,19891
2016,CA0154,52329
2016,IN0115,111926
2016,CO0014,11801
2016,MI0199,1000
2016,MA0143,17000
2016,NH0231,2000
2016,ME0071,12500
2016,WI0220,6976
2016,NC0104,35000
2016,TX0728,1360
2016,MI0255,30842
2016,NJ0290,8000
2016,NY0507,24000
2016,TX0697,5760
2016,ME0310,2720
2016,IA0081,5300
2016,OK0106,2000
2016,KS0088,15273
2016,NC0022,58314
2016,IL0382,44000
2016,WI0251,2572
2016,TN0203,8125
2016,CA0210,71066
2016,NY0018,22393
2016,MS0047,36600
2016,IN0084,12000
2016,AL0113,360
2016,TX0734,3500
2016,NE0042,4056
2016,AK0073,848
2016,ID0086,26000
2016,WI0389,2500
2016,MA0171,3400
2016,OH0200,77082
2016,IN0153,2500
2016,NM0003,26000
2016,TN8049,3400
2016,WI0011,1419
2016,IA0571,11000
2016,IA0470,2120
2016,KS0292,3990
2016,PA0328,3982
2016,MN0023,2400
2016,VT0037,2600
2016,ND0071,2395
2016,AL0129,7200
2016,IA0318,1680
2016,ID0087,1800
2016,ID0098,34750
2016,MA0055,18000
2016,MA0075,5600
2016,PA0302,2426
2016,AL0174,3500
2016,AL0243,3200
2016,PA0441,2405
2016,WV0073,17640
2016,KS0204,3796
2016,UT0009,2746
2016,MA0337,17304
2016,CT0149,1280
2016,MI0010,13600
2016,NY0648,67000
2016,NM0008,1500
2016,TX0627,2094
2016,NY0289,14650
2016,PA0356,5000
2016,CO0050,5400
2016,NY0382,14115
2016,WI0072,7100
2016,NY0015,6538
2016,MI0061,12500
2016,MI0233,117191
2016,ME0201,7500
2016,IN0200,6300
2016,AR0013,56550
2016,AR0047,35000
2016,NM0025,52393
2016,MN0103,8470
2016,OH0073,20288
2016,VT0121,7006
2016,MT0080,2548
2016,NY0632,2185
2016,NJ0154,10000
2016,MA0005,36395
2016,FL0024,23365
2016,IA0317,9100
2016,MI0327,3500
2016,KY0050,2100
2016,AL0173,3643
2016,NH0086,2500
2016,VT0173,2050
2016,MO0206,37900
2016,VA0061,14200
2016,NE9013,5500
2016,GA0047,39200
2016,MD0005,50120
2016,MN0083,1993
2016,IA0327,3663
2016,NY0524,12000
2016,NY0464,1920
2016,SD0124,2724
2016,WI0020,10500
2016,NY0345,48359
2016,NV0018,39400
2016,OH0205,9216
2016,TN0101,3500
2016,TX0624,8000
2016,NJ0123,20000
2016,NY0310,5863
2016,ME0262,4000
2016,NH0240,1243
2016,NH0144,5850
2016,IL0450,3680
2016,TX0351,32270
2016,MO0009,3750
2016,SD0112,56804
2016,AL0241,1600
2016,OK0031,20376
2016,PA9034,10000
2016,WV0095,6735
2016,CA0134,8762
2016,CO0083,1400
2016,NY0166,17200
2016,NC0029,14634
2016,WI0091,17652
2016,NY0735,46000
2016,KS0021,1077
2016,TN0035,5960
2016,ND0031,2000
2016,AL0081,20988
2016,AL0040,2700
2016,MN0021,13000
2016,OH0083,3829
2016,NE0155,22000
2016,NY0581,5000
2016,CO0112,35625
2016,NE0171,634
2016,MI0093,25800
2016,MI0230,5520
2016,NY0259,5400
2016,OK0019,3250
2016,IL0087,748
2016,NY9003,10000
2016,OR0117,12284
2016,TX0455,7500
2016,VA0063,15787
2016,PA0219,2108
2016,IN0019,26776
2016,NH0127,1500
2016,OH0044,2487
2016,NY0475,6426
2016,IA0423,14835
2016,WI0203,27182
2016,WI0041,15000
2016,MT0067,5991
2016,MI0155,6400
2016,IL0208,3600
2016,NE0051,2613
2016,PA0410,1020
2016,AR0071,3499
2016,KS0027,1500
2016,TN0033,5600
2016,MI0299,75452
2016,MI0161,4900
2016,NJ0296,16500
2016,MN0080,4800
2016,IL0011,4121
2016,MA0344,166465
2016,FL8004,8300
2016,NE0006,4225
2016,NC0048,34136
2016,NJ0057,8000
2016,FL0005,470268
2016,NY0518,38000
2016,TX0466,2328
2016,OH0031,8868
2016,IA0203,2400
2016,KY0069,29490
2016,OH0229,19252
2016,MI0089,5700
2016,TX0100,9688
2016,OK0065,1500
2016,MO0110,11250
2016,OR0072,11020
2016,IL0240,4787
2016,IA0082,5985
2016,MO0030,418371
2016,WI0151,5000
2016,TX0147,25056
2016,TX0077,1020
2016,KS0127,14378
2016,NJ0190,40000
2016,ME0256,2860
2016,TX0301,3400
2016,AL0126,14900
2016,VA0033,17700
2016,ME0046,4044
2016,AL0158,49997
2016,IA0117,-1
2016,PA0529,1440
2016,NY9007,6000
2016,AZ0110,8175
2016,IL0182,38750
2016,MI0305,7800
2016,KS0056,1150
2016,KS0272,14120
2016,WA0065,203960
2016,DE0018,16800
2016,NJ0246,16100
2016,MA0067,59800
2016,CA0157,69694
2016,IL0668,800
2016,TN0096,6000
2016,PA0080,5069
2016,IA0513,-1
2016,NJ0024,31000
2016,IA0329,1217
2016,TN0070,1075
2016,NY0797,6600
2016,CA0137,200547
2016,TX0224,6250
2016,MD0008,60495
2016,WI0015,3205
2016,UT0057,38200
2016,KS0123,7400
2016,CT0184,12800
2016,WA0066,90450
2016,IA0537,-1
2016,NJ0064,7783
2016,IN0036,5440
2016,WA0002,22000
2016,MO0103,2800
2016,TX0263,597958
2016,TX0661,4400
2016,TX0098,8184
2016,KS0028,897
2016,OK0004,11000
2016,MI0262,23400
2016,PA0276,27142
2016,IL0355,4100
2016,NH0065,2240
2016,NM0058,1118
2016,IN0082,1800
2016,OH0104,19058
2016,WI0075,8900
2016,IL0645,3000
2016,WV0081,1500
2016,VT0194,1126
2016,IL0172,116201
2016,NJ0247,4000
2016,AR0025,7200
2016,IL0636,15000
2016,IL0136,2356
2016,NY0617,3434
2016,SD0153,2256
2016,NH0030,6800
2016,WI0213,4800
2016,AL0159,2000
2016,MS0041,21380
2016,NY0704,800
2016,WV0035,3762
2016,SD0092,6094
2016,WV0015,2592
2016,MO0105,13539
2016,ME0140,4600
2016,MA0323,5620
2016,MA0269,900
2016,OK0005,5565
2016,WA0017,2000
2016,NV0015,24474
2016,LA0060,4000
2016,KS0307,9418
2016,CT0182,37020
2016,AR0028,20000
2016,TX0394,5138
2016,RI0044,25042
2016,ND0037,1248
2016,LA0004,17192
